Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/1.MKP/Sell/div_My Profile""))",Chrome 110.0.0.0,,,2023-02-11 18:48:33,2023-02-11 18:48:33,0.136s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_Owned""))",Chrome 110.0.0.0,,,2023-02-11 18:48:33,2023-02-11 18:48:33,0.327s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/button_Sell""))",Chrome 110.0.0.0,,,2023-02-11 18:48:33,2023-02-11 18:48:33,0.388s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_Fixed Price""))",Chrome 110.0.0.0,,,2023-02-11 18:48:33,2023-02-11 18:48:34,0.599s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_fixed-price-duration""))",Chrome 110.0.0.0,,,2023-02-11 18:48:34,2023-02-11 18:48:34,0.250s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/button_dateRange""))",Chrome 110.0.0.0,,,2023-02-11 18:48:34,2023-02-11 18:48:34,0.171s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_Date Range_3 days""))",Chrome 110.0.0.0,,,2023-02-11 18:48:34,2023-02-11 18:48:35,0.210s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/button_Confirm_Duration""))",Chrome 110.0.0.0,,,2023-02-11 18:48:35,2023-02-11 18:48:35,0.144s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/button_price-token""))",Chrome 110.0.0.0,,,2023-02-11 18:48:35,2023-02-11 18:48:35,0.179s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_Token_0""))",Chrome 110.0.0.0,,,2023-02-11 18:48:35,2023-02-11 18:48:35,0.134s,PASSED
"setText(findTestObject(""Object Repository/1.MKP/Sell/input_fixed-price-amount""), priceToSell)",Chrome 110.0.0.0,,,2023-02-11 18:48:35,2023-02-11 18:48:35,0.232s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/span_Private_Listing""))",Chrome 110.0.0.0,,,2023-02-11 18:48:35,2023-02-11 18:48:36,0.144s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_Manage member""))",Chrome 110.0.0.0,,,2023-02-11 18:48:36,2023-02-11 18:48:36,0.153s,PASSED
"setText(findTestObject(""Object Repository/1.MKP/Sell/input_Wallet Address or Username""), ""lamldt"")",Chrome 110.0.0.0,,,2023-02-11 18:48:36,2023-02-11 18:48:36,0.321s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_Add member""))",Chrome 110.0.0.0,,,2023-02-11 18:48:36,2023-02-11 18:48:36,0.191s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_Done""))",Chrome 110.0.0.0,,,2023-02-11 18:48:36,2023-02-11 18:48:36,0.116s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/1.MKP/Sell/button_Place on market""), 5)",Chrome 110.0.0.0,,,2023-02-11 18:48:36,2023-02-11 18:48:36,0.119s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/button_Place on market""))",Chrome 110.0.0.0,,,2023-02-11 18:48:36,2023-02-11 18:48:37,0.211s,PASSED
switchToWindowIndex(1),Chrome 110.0.0.0,,,2023-02-11 18:48:37,2023-02-11 18:48:37,0.032s,PASSED
"click(findTestObject(""1.MKP/Sell/button_Cancel""))",Chrome 110.0.0.0,,,2023-02-11 18:48:37,2023-02-11 18:48:38,0.857s,PASSED
switchToWindowIndex(0),Chrome 110.0.0.0,,,2023-02-11 18:48:38,2023-02-11 18:48:38,0.036s,PASSED
closeBrowser(),Chrome 110.0.0.0,,,2023-02-11 18:48:38,2023-02-11 18:48:38,0.835s,PASSED
Start listener action : sampleAfterTestCase,Chrome 110.0.0.0,,,2023-02-11 18:48:38,2023-02-11 18:48:38,0.000s,PASSED
,,,,,,,
Test Cases/1.MKP/Sell/Timed Auction/Sell_Timed Auction_Cancel_24 hours,Chrome 110.0.0.0,,,2023-02-11 18:48:38,2023-02-11 18:48:50,11.296s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-02-11 18:48:38,2023-02-11 18:48:38,0.001s,PASSED
"callTestCase(findTestCase(""1.MKP/BeforeTest/OpenChromeProfiles""), [:], STOP_ON_FAILURE)",Chrome 110.0.0.0,,,2023-02-11 18:48:39,2023-02-11 18:48:42,2.983s,PASSED
navigateToUrl(MKP_url),Chrome 110.0.0.0,,,2023-02-11 18:48:42,2023-02-11 18:48:44,1.924s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/1.MKP/Sell/img_header_profile_avatar""), 5)",Chrome 110.0.0.0,,,2023-02-11 18:48:44,2023-02-11 18:48:44,0.438s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/img_header_profile_avatar""))",Chrome 110.0.0.0,,,2023-02-11 18:48:44,2023-02-11 18:48:44,0.212s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_My Profile""))",Chrome 110.0.0.0,,,2023-02-11 18:48:44,2023-02-11 18:48:44,0.149s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_Owned""))",Chrome 110.0.0.0,,,2023-02-11 18:48:44,2023-02-11 18:48:45,0.413s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/button_Sell""))",Chrome 110.0.0.0,,,2023-02-11 18:48:45,2023-02-11 18:48:45,0.359s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_Timed Auction""))",Chrome 110.0.0.0,,,2023-02-11 18:48:45,2023-02-11 18:48:46,0.670s,PASSED
"setText(findTestObject(""Object Repository/1.MKP/Sell/input_price-amount""), priceToSell)",Chrome 110.0.0.0,,,2023-02-11 18:48:46,2023-02-11 18:48:46,0.240s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/span_Include Buy Now option""))",Chrome 110.0.0.0,,,2023-02-11 18:48:46,2023-02-11 18:48:46,0.158s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/span_Include Buy Now option""))",Chrome 110.0.0.0,,,2023-02-11 18:48:46,2023-02-11 18:48:46,0.134s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/span_Private_Listing""))",Chrome 110.0.0.0,,,2023-02-11 18:48:46,2023-02-11 18:48:46,0.160s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/span_Private_Listing""))",Chrome 110.0.0.0,,,2023-02-11 18:48:46,2023-02-11 18:48:47,0.113s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/button_Method""))",Chrome 110.0.0.0,,,2023-02-11 18:48:47,2023-02-11 18:48:47,0.168s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_Sell_to_the_highest_bidder""))",Chrome 110.0.0.0,,,2023-02-11 18:48:47,2023-02-11 18:48:47,0.128s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_timed-auction-duration""))",Chrome 110.0.0.0,,,2023-02-11 18:48:47,2023-02-11 18:48:47,0.223s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/button_dateRange""))",Chrome 110.0.0.0,,,2023-02-11 18:48:47,2023-02-11 18:48:47,0.179s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_Date Range_24 hours""))",Chrome 110.0.0.0,,,2023-02-11 18:48:47,2023-02-11 18:48:47,0.162s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/button_Confirm_Duration""))",Chrome 110.0.0.0,,,2023-02-11 18:48:47,2023-02-11 18:48:48,0.151s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/1.MKP/Sell/button_Place on market""), 5)",Chrome 110.0.0.0,,,2023-02-11 18:48:48,2023-02-11 18:48:48,0.096s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/button_Place on market""))",Chrome 110.0.0.0,,,2023-02-11 18:48:48,2023-02-11 18:48:48,0.213s,PASSED
switchToWindowIndex(1),Chrome 110.0.0.0,,,2023-02-11 18:48:48,2023-02-11 18:48:48,0.045s,PASSED
"click(findTestObject(""1.MKP/Sell/button_Cancel""))",Chrome 110.0.0.0,,,2023-02-11 18:48:48,2023-02-11 18:48:49,0.870s,PASSED
switchToWindowIndex(0),Chrome 110.0.0.0,,,2023-02-11 18:48:49,2023-02-11 18:48:49,0.056s,PASSED
closeBrowser(),Chrome 110.0.0.0,,,2023-02-11 18:48:49,2023-02-11 18:48:50,0.810s,PASSED
Start listener action : sampleAfterTestCase,Chrome 110.0.0.0,,,2023-02-11 18:48:50,2023-02-11 18:48:50,0.001s,PASSED
,,,,,,,
Test Cases/1.MKP/Sell/Timed Auction/Sell_Timed Auction_Cancel_24 hours_Private Listing_Add Member,Chrome 110.0.0.0,,,2023-02-11 18:48:50,2023-02-11 18:49:41,51.222s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-02-11 18:48:50,2023-02-11 18:48:50,0.001s,PASSED
"callTestCase(findTestCase(""1.MKP/BeforeTest/OpenChromeProfiles""), [:], STOP_ON_FAILURE)",Chrome 110.0.0.0,,,2023-02-11 18:48:50,2023-02-11 18:48:53,3.252s,PASSED
navigateToUrl(MKP_url),Chrome 110.0.0.0,,,2023-02-11 18:48:53,2023-02-11 18:48:55,2.069s,PASSED
delay(globalDelayTime),Chrome 110.0.0.0,,,2023-02-11 18:48:55,2023-02-11 18:48:57,2.003s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/1.MKP/Sell/img_header_profile_avatar""), 5)",Chrome 110.0.0.0,,,2023-02-11 18:48:57,2023-02-11 18:48:57,0.099s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/img_header_profile_avatar""))",Chrome 110.0.0.0,,,2023-02-11 18:48:57,2023-02-11 18:48:58,0.165s,PASSED
delay(globalDelayTime),Chrome 110.0.0.0,,,2023-02-11 18:48:58,2023-02-11 18:49:00,2.014s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_My Profile""))",Chrome 110.0.0.0,,,2023-02-11 18:49:00,2023-02-11 18:49:00,0.118s,PASSED
delay(globalDelayTime),Chrome 110.0.0.0,,,2023-02-11 18:49:00,2023-02-11 18:49:02,2.017s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_Owned""))",Chrome 110.0.0.0,,,2023-02-11 18:49:02,2023-02-11 18:49:02,0.160s,PASSED
delay(globalDelayTime),Chrome 110.0.0.0,,,2023-02-11 18:49:02,2023-02-11 18:49:04,2.016s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/button_Sell""))",Chrome 110.0.0.0,,,2023-02-11 18:49:04,2023-02-11 18:49:04,0.155s,PASSED
delay(globalDelayTime),Chrome 110.0.0.0,,,2023-02-11 18:49:04,2023-02-11 18:49:06,2.007s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_Timed Auction""))",Chrome 110.0.0.0,,,2023-02-11 18:49:06,2023-02-11 18:49:06,0.158s,PASSED
delay(globalDelayTime),Chrome 110.0.0.0,,,2023-02-11 18:49:06,2023-02-11 18:49:08,2.008s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/button_Method""))",Chrome 110.0.0.0,,,2023-02-11 18:49:08,2023-02-11 18:49:08,0.130s,PASSED
delay(globalDelayTime),Chrome 110.0.0.0,,,2023-02-11 18:49:08,2023-02-11 18:49:10,2.003s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_Sell_to_the_highest_bidder""))",Chrome 110.0.0.0,,,2023-02-11 18:49:10,2023-02-11 18:49:10,0.116s,PASSED
delay(globalDelayTime),Chrome 110.0.0.0,,,2023-02-11 18:49:10,2023-02-11 18:49:12,2.016s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_timed-auction-duration""))",Chrome 110.0.0.0,,,2023-02-11 18:49:12,2023-02-11 18:49:13,0.207s,PASSED
delay(globalDelayTime),Chrome 110.0.0.0,,,2023-02-11 18:49:13,2023-02-11 18:49:15,2.017s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/button_dateRange""))",Chrome 110.0.0.0,,,2023-02-11 18:49:15,2023-02-11 18:49:15,0.140s,PASSED
delay(globalDelayTime),Chrome 110.0.0.0,,,2023-02-11 18:49:15,2023-02-11 18:49:17,2.004s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_Date Range_24 hours""))",Chrome 110.0.0.0,,,2023-02-11 18:49:17,2023-02-11 18:49:17,0.134s,PASSED
delay(globalDelayTime),Chrome 110.0.0.0,,,2023-02-11 18:49:17,2023-02-11 18:49:19,2.008s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/button_Confirm_Duration""))",Chrome 110.0.0.0,,,2023-02-11 18:49:19,2023-02-11 18:49:19,0.167s,PASSED
delay(globalDelayTime),Chrome 110.0.0.0,,,2023-02-11 18:49:19,2023-02-11 18:49:21,2.003s,PASSED
"setText(findTestObject(""Object Repository/1.MKP/Sell/input_price-amount""), priceToSell)",Chrome 110.0.0.0,,,2023-02-11 18:49:21,2023-02-11 18:49:21,0.218s,PASSED
delay(globalDelayTime),Chrome 110.0.0.0,,,2023-02-11 18:49:21,2023-02-11 18:49:23,2.008s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/span_Include Buy Now option""))",Chrome 110.0.0.0,,,2023-02-11 18:49:23,2023-02-11 18:49:23,0.136s,PASSED
delay(globalDelayTime),Chrome 110.0.0.0,,,2023-02-11 18:49:23,2023-02-11 18:49:25,2.010s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/span_Include Buy Now option""))",Chrome 110.0.0.0,,,2023-02-11 18:49:25,2023-02-11 18:49:26,0.136s,PASSED
delay(globalDelayTime),Chrome 110.0.0.0,,,2023-02-11 18:49:26,2023-02-11 18:49:28,2.007s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/span_Private_Listing""))",Chrome 110.0.0.0,,,2023-02-11 18:49:28,2023-02-11 18:49:28,0.143s,PASSED
delay(globalDelayTime),Chrome 110.0.0.0,,,2023-02-11 18:49:28,2023-02-11 18:49:30,2.018s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_Manage member""))",Chrome 110.0.0.0,,,2023-02-11 18:49:30,2023-02-11 18:49:30,0.170s,PASSED
delay(globalDelayTime),Chrome 110.0.0.0,,,2023-02-11 18:49:30,2023-02-11 18:49:32,2.010s,PASSED
"setText(findTestObject(""Object Repository/1.MKP/Sell/input_Wallet Address or Username""), ""lamldt"")",Chrome 110.0.0.0,,,2023-02-11 18:49:32,2023-02-11 18:49:32,0.245s,PASSED
delay(globalDelayTime),Chrome 110.0.0.0,,,2023-02-11 18:49:32,2023-02-11 18:49:34,2.013s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_Add member""))",Chrome 110.0.0.0,,,2023-02-11 18:49:34,2023-02-11 18:49:34,0.156s,PASSED
delay(globalDelayTime),Chrome 110.0.0.0,,,2023-02-11 18:49:34,2023-02-11 18:49:36,2.012s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_Done""))",Chrome 110.0.0.0,,,2023-02-11 18:49:36,2023-02-11 18:49:37,0.111s,PASSED
delay(globalDelayTime),Chrome 110.0.0.0,,,2023-02-11 18:49:37,2023-02-11 18:49:39,2.009s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/1.MKP/Sell/button_Place on market""), 5)",Chrome 110.0.0.0,,,2023-02-11 18:49:39,2023-02-11 18:49:39,0.079s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/button_Place on market""))",Chrome 110.0.0.0,,,2023-02-11 18:49:39,2023-02-11 18:49:39,0.197s,PASSED
switchToWindowIndex(1),Chrome 110.0.0.0,,,2023-02-11 18:49:39,2023-02-11 18:49:39,0.038s,PASSED
"click(findTestObject(""1.MKP/Sell/button_Cancel""))",Chrome 110.0.0.0,,,2023-02-11 18:49:39,2023-02-11 18:49:40,1.217s,PASSED
switchToWindowIndex(0),Chrome 110.0.0.0,,,2023-02-11 18:49:40,2023-02-11 18:49:40,0.040s,PASSED
closeBrowser(),Chrome 110.0.0.0,,,2023-02-11 18:49:40,2023-02-11 18:49:41,0.798s,PASSED
Start listener action : sampleAfterTestCase,Chrome 110.0.0.0,,,2023-02-11 18:49:41,2023-02-11 18:49:41,0.001s,PASSED
,,,,,,,
Test Cases/1.MKP/Sell/Timed Auction/Sell_Timed Auction_Cancel_3 days,Chrome 110.0.0.0,,,2023-02-11 18:49:41,2023-02-11 18:49:56,14.791s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-02-11 18:49:41,2023-02-11 18:49:41,0.001s,PASSED
"callTestCase(findTestCase(""1.MKP/BeforeTest/OpenChromeProfiles""), [:], STOP_ON_FAILURE)",Chrome 110.0.0.0,,,2023-02-11 18:49:41,2023-02-11 18:49:44,3.276s,PASSED
navigateToUrl(MKP_url),Chrome 110.0.0.0,,,2023-02-11 18:49:44,2023-02-11 18:49:49,4.892s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/1.MKP/Sell/img_header_profile_avatar""), 5)",Chrome 110.0.0.0,,,2023-02-11 18:49:49,2023-02-11 18:49:50,0.423s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/img_header_profile_avatar""))",Chrome 110.0.0.0,,,2023-02-11 18:49:50,2023-02-11 18:49:50,0.363s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_My Profile""))",Chrome 110.0.0.0,,,2023-02-11 18:49:50,2023-02-11 18:49:50,0.273s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_Owned""))",Chrome 110.0.0.0,,,2023-02-11 18:49:50,2023-02-11 18:49:51,0.416s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/button_Sell""))",Chrome 110.0.0.0,,,2023-02-11 18:49:51,2023-02-11 18:49:51,0.345s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_Timed Auction""))",Chrome 110.0.0.0,,,2023-02-11 18:49:51,2023-02-11 18:49:52,0.657s,PASSED
"setText(findTestObject(""Object Repository/1.MKP/Sell/input_price-amount""), priceToSell)",Chrome 110.0.0.0,,,2023-02-11 18:49:52,2023-02-11 18:49:52,0.236s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/span_Include Buy Now option""))",Chrome 110.0.0.0,,,2023-02-11 18:49:52,2023-02-11 18:49:52,0.157s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/span_Include Buy Now option""))",Chrome 110.0.0.0,,,2023-02-11 18:49:52,2023-02-11 18:49:52,0.133s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/span_Private_Listing""))",Chrome 110.0.0.0,,,2023-02-11 18:49:52,2023-02-11 18:49:52,0.142s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/span_Private_Listing""))",Chrome 110.0.0.0,,,2023-02-11 18:49:52,2023-02-11 18:49:53,0.122s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/button_Method""))",Chrome 110.0.0.0,,,2023-02-11 18:49:53,2023-02-11 18:49:53,0.137s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_Sell_to_the_highest_bidder""))",Chrome 110.0.0.0,,,2023-02-11 18:49:53,2023-02-11 18:49:53,0.132s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_timed-auction-duration""))",Chrome 110.0.0.0,,,2023-02-11 18:49:53,2023-02-11 18:49:53,0.219s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/button_dateRange""))",Chrome 110.0.0.0,,,2023-02-11 18:49:53,2023-02-11 18:49:53,0.200s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_Date Range_3 days""))",Chrome 110.0.0.0,,,2023-02-11 18:49:53,2023-02-11 18:49:53,0.159s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/button_Confirm_Duration""))",Chrome 110.0.0.0,,,2023-02-11 18:49:53,2023-02-11 18:49:54,0.153s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/1.MKP/Sell/button_Place on market""), 5)",Chrome 110.0.0.0,,,2023-02-11 18:49:54,2023-02-11 18:49:54,0.092s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/button_Place on market""))",Chrome 110.0.0.0,,,2023-02-11 18:49:54,2023-02-11 18:49:54,0.198s,PASSED
switchToWindowIndex(1),Chrome 110.0.0.0,,,2023-02-11 18:49:54,2023-02-11 18:49:54,0.032s,PASSED
"click(findTestObject(""1.MKP/Sell/button_Cancel""))",Chrome 110.0.0.0,,,2023-02-11 18:49:54,2023-02-11 18:49:55,0.873s,PASSED
switchToWindowIndex(0),Chrome 110.0.0.0,,,2023-02-11 18:49:55,2023-02-11 18:49:55,0.049s,PASSED
closeBrowser(),Chrome 110.0.0.0,,,2023-02-11 18:49:55,2023-02-11 18:49:56,0.857s,PASSED
Start listener action : sampleAfterTestCase,Chrome 110.0.0.0,,,2023-02-11 18:49:56,2023-02-11 18:49:56,0.000s,PASSED
,,,,,,,
Test Cases/1.MKP/Sell/Timed Auction/Sell_Timed Auction_Cancel_30 days,Chrome 110.0.0.0,,,2023-02-11 18:49:56,2023-02-11 18:50:07,11.406s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-02-11 18:49:56,2023-02-11 18:49:56,0.000s,PASSED
"callTestCase(findTestCase(""1.MKP/BeforeTest/OpenChromeProfiles""), [:], STOP_ON_FAILURE)",Chrome 110.0.0.0,,,2023-02-11 18:49:56,2023-02-11 18:49:59,3.213s,PASSED
navigateToUrl(MKP_url),Chrome 110.0.0.0,,,2023-02-11 18:49:59,2023-02-11 18:50:01,1.684s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/1.MKP/Sell/img_header_profile_avatar""), 5)",Chrome 110.0.0.0,,,2023-02-11 18:50:01,2023-02-11 18:50:01,0.198s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/img_header_profile_avatar""))",Chrome 110.0.0.0,,,2023-02-11 18:50:01,2023-02-11 18:50:01,0.471s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_My Profile""))",Chrome 110.0.0.0,,,2023-02-11 18:50:01,2023-02-11 18:50:02,0.120s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_Owned""))",Chrome 110.0.0.0,,,2023-02-11 18:50:02,2023-02-11 18:50:02,0.396s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/button_Sell""))",Chrome 110.0.0.0,,,2023-02-11 18:50:02,2023-02-11 18:50:02,0.382s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_Timed Auction""))",Chrome 110.0.0.0,,,2023-02-11 18:50:02,2023-02-11 18:50:03,0.694s,PASSED
"setText(findTestObject(""Object Repository/1.MKP/Sell/input_price-amount""), priceToSell)",Chrome 110.0.0.0,,,2023-02-11 18:50:03,2023-02-11 18:50:03,0.236s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/span_Include Buy Now option""))",Chrome 110.0.0.0,,,2023-02-11 18:50:03,2023-02-11 18:50:03,0.162s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/span_Include Buy Now option""))",Chrome 110.0.0.0,,,2023-02-11 18:50:03,2023-02-11 18:50:04,0.129s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/span_Private_Listing""))",Chrome 110.0.0.0,,,2023-02-11 18:50:04,2023-02-11 18:50:04,0.143s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/span_Private_Listing""))",Chrome 110.0.0.0,,,2023-02-11 18:50:04,2023-02-11 18:50:04,0.138s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/button_Method""))",Chrome 110.0.0.0,,,2023-02-11 18:50:04,2023-02-11 18:50:04,0.147s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_Sell_to_the_highest_bidder""))",Chrome 110.0.0.0,,,2023-02-11 18:50:04,2023-02-11 18:50:04,0.134s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_timed-auction-duration""))",Chrome 110.0.0.0,,,2023-02-11 18:50:04,2023-02-11 18:50:04,0.211s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/button_dateRange""))",Chrome 110.0.0.0,,,2023-02-11 18:50:04,2023-02-11 18:50:05,0.176s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_Date Range_3 days""))",Chrome 110.0.0.0,,,2023-02-11 18:50:05,2023-02-11 18:50:05,0.183s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/button_Confirm_Duration""))",Chrome 110.0.0.0,,,2023-02-11 18:50:05,2023-02-11 18:50:05,0.164s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/1.MKP/Sell/button_Place on market""), 5)",Chrome 110.0.0.0,,,2023-02-11 18:50:05,2023-02-11 18:50:05,0.112s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/button_Place on market""))",Chrome 110.0.0.0,,,2023-02-11 18:50:05,2023-02-11 18:50:05,0.194s,PASSED
switchToWindowIndex(1),Chrome 110.0.0.0,,,2023-02-11 18:50:05,2023-02-11 18:50:05,0.042s,PASSED
"click(findTestObject(""1.MKP/Sell/button_Cancel""))",Chrome 110.0.0.0,,,2023-02-11 18:50:05,2023-02-11 18:50:06,0.993s,PASSED
switchToWindowIndex(0),Chrome 110.0.0.0,,,2023-02-11 18:50:06,2023-02-11 18:50:06,0.039s,PASSED
closeBrowser(),Chrome 110.0.0.0,,,2023-02-11 18:50:06,2023-02-11 18:50:07,0.828s,PASSED
Start listener action : sampleAfterTestCase,Chrome 110.0.0.0,,,2023-02-11 18:50:07,2023-02-11 18:50:07,0.000s,PASSED
,,,,,,,
Test Cases/1.MKP/Sell/Timed Auction/Sell_Timed Auction_Cancel_7 days,Chrome 110.0.0.0,,,2023-02-11 18:50:07,2023-02-11 18:50:19,11.683s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 110.0.0.0,,,2023-02-11 18:50:07,2023-02-11 18:50:07,0.000s,PASSED
"callTestCase(findTestCase(""1.MKP/BeforeTest/OpenChromeProfiles""), [:], STOP_ON_FAILURE)",Chrome 110.0.0.0,,,2023-02-11 18:50:07,2023-02-11 18:50:10,3.003s,PASSED
navigateToUrl(MKP_url),Chrome 110.0.0.0,,,2023-02-11 18:50:10,2023-02-11 18:50:13,2.202s,PASSED
"waitForElementClickable(findTestObject(""Object Repository/1.MKP/Sell/img_header_profile_avatar""), 5)",Chrome 110.0.0.0,,,2023-02-11 18:50:13,2023-02-11 18:50:13,0.283s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/img_header_profile_avatar""))",Chrome 110.0.0.0,,,2023-02-11 18:50:13,2023-02-11 18:50:13,0.183s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_My Profile""))",Chrome 110.0.0.0,,,2023-02-11 18:50:13,2023-02-11 18:50:13,0.266s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_Owned""))",Chrome 110.0.0.0,,,2023-02-11 18:50:13,2023-02-11 18:50:14,0.398s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/button_Sell""))",Chrome 110.0.0.0,,,2023-02-11 18:50:14,2023-02-11 18:50:14,0.401s,PASSED
"click(findTestObject(""Object Repository/1.MKP/Sell/div_Timed Auction""))",Chrome 110.0.0.0,,,2023-02-11 18:50:14,2023-02-11 18:50:15,0.650s,PASSED
"setText(findTestObject(""Object Repository/1.MKP/Sell/input_price-amount""), priceToSell)",Chrome 110.0.0.0,,,2023-02-11 18:50:15,2023-02-11 18:50:15,0.219s,PASSED
